,workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,Sentence,HaveNeedTo,Finite,ModalPresent,QuestionType,DegreeQ,SubjectAuxInv,WhAll,MatrixNegPresent,EmbeddedNegPresent,QuantifiedSubject,QuantifiedPredicate,Wh,MatrixNegation,MatrixDoSupport,MatrixPred1,MatrixPred2,MatVerbPart,Modal,EmbeddedNegation,Verb1,Verb2,Verb3,DeterminerSubject,DeterminerNonSubject,FullWhPhrase,DeterminerSubjPresent,DeterminerNonSubjPresent,WhNode,WhParse,Question,SentenceParse,WhPhaseType,IdentityQ
382,92,01_pilot_e02,the-all-a,all,1,,6,example3,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,92,01_pilot_e02,the-all-a,a,0,,6,example3,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,92,01_pilot_e02,the-all-a,other,0,,6,example3,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,92,01_pilot_e02,the-all-a,the,0,,7,example4,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,92,01_pilot_e02,the-all-a,all,0,,7,example4,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,92,01_pilot_e02,the-all-a,a,1,,7,example4,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,92,01_pilot_e02,the-all-a,other,0,,7,example4,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,100,01_pilot_e02,a-the-all,a,0.16,,4,example1,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,100,01_pilot_e02,a-the-all,the,0.13,,4,example1,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,100,01_pilot_e02,a-the-all,all,0.71,,4,example1,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,100,01_pilot_e02,a-the-all,other,0,,4,example1,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,100,01_pilot_e02,a-the-all,a,1,,5,example2,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,100,01_pilot_e02,a-the-all,the,0,,5,example2,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,100,01_pilot_e02,a-the-all,all,0,,5,example2,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,100,01_pilot_e02,a-the-all,other,0,,5,example2,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,100,01_pilot_e02,a-the-all,a,0,,6,example3,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,100,01_pilot_e02,a-the-all,the,0,,6,example3,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,100,01_pilot_e02,a-the-all,all,1,,6,example3,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,100,01_pilot_e02,a-the-all,other,0,,6,example3,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,100,01_pilot_e02,a-the-all,a,0,,7,example4,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,100,01_pilot_e02,a-the-all,the,1,,7,example4,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,100,01_pilot_e02,a-the-all,all,0,,7,example4,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,100,01_pilot_e02,a-the-all,other,0,,7,example4,[],24,Yes,"Not entirely sure what I was doing but I didn't put confused cause I think that some part of it was meant to be confusing, and I don't think I was so mixed up that I should have put confused. ",2,2,1,Female,English,Chrome,Windows,1080,1920,5.949233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,82,01_pilot_e02,all-a-the,all,0.13,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,82,01_pilot_e02,all-a-the,a,0.44,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,82,01_pilot_e02,all-a-the,the,0.43,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,82,01_pilot_e02,all-a-the,other,0,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,82,01_pilot_e02,all-a-the,all,1,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,82,01_pilot_e02,all-a-the,a,0,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,82,01_pilot_e02,all-a-the,the,0,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,82,01_pilot_e02,all-a-the,other,0,,4,example1,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,82,01_pilot_e02,all-a-the,all,0,,5,example2,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,82,01_pilot_e02,all-a-the,a,1,,5,example2,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,82,01_pilot_e02,all-a-the,the,0,,5,example2,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,82,01_pilot_e02,all-a-the,other,0,,5,example2,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,82,01_pilot_e02,all-a-the,all,1,,6,example3,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,82,01_pilot_e02,all-a-the,a,0,,6,example3,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,82,01_pilot_e02,all-a-the,the,0,,6,example3,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,82,01_pilot_e02,all-a-the,other,0,,6,example3,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,82,01_pilot_e02,all-a-the,all,0,,7,example4,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,82,01_pilot_e02,all-a-the,a,0,,7,example4,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,82,01_pilot_e02,all-a-the,the,1,,7,example4,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,82,01_pilot_e02,all-a-the,other,0,,7,example4,[],25,Yes,"I was confused at first, but I think I had a better grasp on what to do after the first few examples. Thanks!",0,2,1,Male,English,Chrome,Windows,1080,1920,9.6988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,94,01_pilot_e02,a-all-the,a,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,94,01_pilot_e02,a-all-the,all,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,94,01_pilot_e02,a-all-the,the,0.19,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,94,01_pilot_e02,a-all-the,other,0.09,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,94,01_pilot_e02,a-all-the,a,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,94,01_pilot_e02,a-all-the,all,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,94,01_pilot_e02,a-all-the,the,0.19,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,94,01_pilot_e02,a-all-the,other,0.09,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,94,01_pilot_e02,a-all-the,a,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,94,01_pilot_e02,a-all-the,all,0.36,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,94,01_pilot_e02,a-all-the,the,0.19,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,94,01_pilot_e02,a-all-the,other,0.09,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,94,01_pilot_e02,a-all-the,a,0.29,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,94,01_pilot_e02,a-all-the,all,0.43,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,94,01_pilot_e02,a-all-the,the,0.19,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,94,01_pilot_e02,a-all-the,other,0.09,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,94,01_pilot_e02,a-all-the,a,0.29,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,94,01_pilot_e02,a-all-the,all,0.43,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,94,01_pilot_e02,a-all-the,the,0.19,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,94,01_pilot_e02,a-all-the,other,0.09,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,94,01_pilot_e02,a-all-the,a,0,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,94,01_pilot_e02,a-all-the,all,1,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,94,01_pilot_e02,a-all-the,the,0,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,94,01_pilot_e02,a-all-the,other,0,,4,example1,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,94,01_pilot_e02,a-all-the,a,1,,5,example2,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
